touch_id,campaign_id,user_id,channel_id,touch_status,touch_time
T00872,C002,U0136,wechat,exposed,2026-05-01 23:32:00
T00873,C003,U0102,app_push,exposed,2026-05-01 23:33:00
T00874,C003,U0167,app_push,exposed,2026-05-01 23:34:00
T00875,C003,U0064,app_push,exposed,2026-05-01 23:35:00
T00876,C001,U0007,app_push,exposed,2026-05-01 23:36:00
T00877,C002,U0128,wechat,exposed,2026-05-01 23:37:00
T00878,C005,U0100,app_push,exposed,2026-05-01 23:38:00
T00879,C005,U0031,app_push,exposed,2026-05-01 23:39:00
T00880,C003,U0199,app_push,exposed,2026-05-01 23:40:00
T00881,C003,U0181,app_push,exposed,2026-05-01 23:41:00
T00882,C004,U0055,app_push,exposed,2026-05-01 23:42:00
T00883,C005,U0074,app_push,exposed,2026-05-01 23:43:00
T00884,C004,U0052,app_push,exposed,2026-05-01 23:44:00
T00885,C001,U0035,app_push,exposed,2026-05-01 23:45:00
T00886,C001,U0116,app_push,exposed,2026-05-01 23:46:00
T00887,C002,U0183,wechat,exposed,2026-05-01 23:47:00
T00888,C004,U0023,app_push,exposed,2026-05-01 23:48:00
T00889,C003,U0171,app_push,exposed,2026-05-01 23:49:00
T00890,C003,U0182,app_push,exposed,2026-05-01 23:50:00
T00891,C001,U0141,app_push,exposed,2026-05-01 23:51:00
T00892,C005,U0075,app_push,exposed,2026-05-01 23:52:00
T00893,C003,U0041,app_push,exposed,2026-05-01 23:53:00
T00894,C002,U0093,wechat,exposed,2026-05-01 23:54:00
T00895,C005,U0058,app_push,exposed,2026-05-01 23:55:00
T00896,C001,U0052,app_push,exposed,2026-05-01 23:56:00
T00897,C002,U0061,wechat,exposed,2026-05-01 23:57:00
T00898,C004,U0007,app_push,exposed,2026-05-01 23:58:00
T00899,C003,U0142,app_push,exposed,2026-05-01 23:59:00
T00900,C005,U0095,app_push,exposed,2026-05-02 00:00:00
T00901,C004,U0142,app_push,exposed,2026-05-02 00:01:00
T00902,C002,U0157,wechat,exposed,2026-05-02 00:02:00
T00903,C001,U0017,app_push,exposed,2026-05-02 00:03:00
T00904,C003,U0102,app_push,exposed,2026-05-02 00:04:00
T00905,C004,U0135,app_push,exposed,2026-05-02 00:05:00
T00906,C004,U0197,app_push,exposed,2026-05-02 00:06:00
T00907,C004,U0148,app_push,exposed,2026-05-02 00:07:00
T00908,C001,U0033,app_push,exposed,2026-05-02 00:08:00
T00909,C003,U0165,app_push,exposed,2026-05-02 00:09:00
T00910,C001,U0116,app_push,exposed,2026-05-02 00:10:00
T00911,C004,U0175,app_push,exposed,2026-05-02 00:11:00
T00912,C005,U0089,app_push,exposed,2026-05-02 00:12:00
T00913,C002,U0200,wechat,exposed,2026-05-02 00:13:00
T00914,C005,U0164,app_push,exposed,2026-05-02 00:14:00
T00915,C005,U0047,app_push,exposed,2026-05-02 00:15:00
T00916,C002,U0111,wechat,exposed,2026-05-02 00:16:00
T00917,C005,U0015,app_push,exposed,2026-05-02 00:17:00
T00918,C001,U0133,app_push,exposed,2026-05-02 00:18:00
T00919,C002,U0078,wechat,exposed,2026-05-02 00:19:00
T00920,C002,U0042,wechat,exposed,2026-05-02 00:20:00
T00921,C003,U0182,app_push,exposed,2026-05-02 00:21:00
T00922,C002,U0089,wechat,exposed,2026-05-02 00:22:00
T00923,C005,U0073,app_push,exposed,2026-05-02 00:23:00
T00924,C001,U0065,app_push,exposed,2026-05-02 00:24:00
T00925,C002,U0163,wechat,exposed,2026-05-02 00:25:00
T00926,C005,U0071,app_push,exposed,2026-05-02 00:26:00
T00927,C002,U0161,wechat,exposed,2026-05-02 00:27:00
T00928,C003,U0158,app_push,exposed,2026-05-02 00:28:00
T00929,C005,U0024,app_push,exposed,2026-05-02 00:29:00
T00930,C005,U0165,app_push,exposed,2026-05-02 00:30:00
T00931,C002,U0152,wechat,exposed,2026-05-02 00:31:00
T00932,C005,U0040,app_push,exposed,2026-05-02 00:32:00
T00933,C002,U0169,wechat,exposed,2026-05-02 00:33:00
T00934,C005,U0185,app_push,exposed,2026-05-02 00:34:00
T00935,C005,U0087,app_push,exposed,2026-05-02 00:35:00
T00936,C005,U0011,app_push,exposed,2026-05-02 00:36:00
T00937,C001,U0021,app_push,exposed,2026-05-02 00:37:00
T00938,C001,U0165,app_push,exposed,2026-05-02 00:38:00
T00939,C005,U0068,app_push,exposed,2026-05-02 00:39:00
T00940,C002,U0197,wechat,exposed,2026-05-02 00:40:00
T00941,C005,U0107,app_push,exposed,2026-05-02 00:41:00
T00942,C005,U0164,app_push,exposed,2026-05-02 00:42:00
T00943,C001,U0128,app_push,exposed,2026-05-02 00:43:00
T00944,C005,U0075,app_push,exposed,2026-05-02 00:44:00
T00945,C003,U0124,app_push,exposed,2026-05-02 00:45:00
T00946,C002,U0176,wechat,exposed,2026-05-02 00:46:00
T00947,C004,U0077,app_push,exposed,2026-05-02 00:47:00
T00948,C004,U0019,app_push,exposed,2026-05-02 00:48:00
T00949,C001,U0041,app_push,exposed,2026-05-02 00:49:00
T00950,C004,U0107,app_push,exposed,2026-05-02 00:50:00
T00951,C004,U0119,app_push,exposed,2026-05-02 00:51:00
T00952,C002,U0088,wechat,exposed,2026-05-02 00:52:00
T00953,C005,U0037,app_push,exposed,2026-05-02 00:53:00
T00954,C003,U0184,app_push,exposed,2026-05-02 00:54:00
T00955,C003,U0188,app_push,exposed,2026-05-02 00:55:00
T00956,C003,U0103,app_push,exposed,2026-05-02 00:56:00
T00957,C002,U0195,wechat,exposed,2026-05-02 00:57:00
T00958,C003,U0132,app_push,exposed,2026-05-02 00:58:00
T00959,C005,U0028,app_push,exposed,2026-05-02 00:59:00
T00960,C003,U0062,app_push,exposed,2026-05-02 01:00:00
T00961,C004,U0032,app_push,exposed,2026-05-02 01:01:00
T00962,C003,U0116,app_push,exposed,2026-05-02 01:02:00
T00963,C002,U0037,wechat,exposed,2026-05-02 01:03:00
T00964,C001,U0013,app_push,exposed,2026-05-02 01:04:00
T00965,C003,U0099,app_push,exposed,2026-05-02 01:05:00
T00966,C005,U0108,app_push,exposed,2026-05-02 01:06:00
T00967,C002,U0041,wechat,exposed,2026-05-02 01:07:00
T00968,C003,U0148,app_push,exposed,2026-05-02 01:08:00
T00969,C003,U0049,app_push,exposed,2026-05-02 01:09:00
T00970,C002,U0128,wechat,exposed,2026-05-02 01:10:00
T00971,C005,U0120,app_push,exposed,2026-05-02 01:11:00
T00972,C004,U0079,app_push,exposed,2026-05-02 01:12:00
T00973,C004,U0006,app_push,exposed,2026-05-02 01:13:00
T00974,C001,U0101,app_push,exposed,2026-05-02 01:14:00
T00975,C005,U0118,app_push,exposed,2026-05-02 01:15:00
T00976,C002,U0056,wechat,exposed,2026-05-02 01:16:00
T00977,C005,U0091,app_push,exposed,2026-05-02 01:17:00
T00978,C001,U0013,app_push,exposed,2026-05-02 01:18:00
T00979,C003,U0127,app_push,exposed,2026-05-02 01:19:00
T00980,C005,U0168,app_push,exposed,2026-05-02 01:20:00
T00981,C004,U0074,app_push,exposed,2026-05-02 01:21:00
T00982,C005,U0003,app_push,exposed,2026-05-02 01:22:00
T00983,C001,U0111,app_push,exposed,2026-05-02 01:23:00
T00984,C002,U0068,wechat,exposed,2026-05-02 01:24:00
T00985,C003,U0196,app_push,exposed,2026-05-02 01:25:00
T00986,C004,U0094,app_push,exposed,2026-05-02 01:26:00
T00987,C001,U0103,app_push,exposed,2026-05-02 01:27:00
T00988,C001,U0146,app_push,exposed,2026-05-02 01:28:00
T00989,C005,U0050,app_push,exposed,2026-05-02 01:29:00
T00990,C003,U0142,app_push,exposed,2026-05-02 01:30:00
T00991,C003,U0019,app_push,exposed,2026-05-02 01:31:00
T00992,C004,U0130,app_push,exposed,2026-05-02 01:32:00
T00993,C004,U0196,app_push,exposed,2026-05-02 01:33:00
T00994,C005,U0072,app_push,exposed,2026-05-02 01:34:00
T00995,C005,U0175,app_push,exposed,2026-05-02 01:35:00
T00996,C005,U0031,app_push,exposed,2026-05-02 01:36:00
T00997,C002,U0025,wechat,exposed,2026-05-02 01:37:00
T00998,C004,U0096,app_push,exposed,2026-05-02 01:38:00
T00999,C003,U0143,app_push,exposed,2026-05-02 01:39:00
T01000,C003,U0194,app_push,exposed,2026-05-02 01:40:00
T01001,C002,U0051,wechat,exposed,2026-05-02 01:41:00
T01002,C005,U0131,app_push,exposed,2026-05-02 01:42:00
T01003,C004,U0129,app_push,exposed,2026-05-02 01:43:00
T01004,C001,U0012,app_push,exposed,2026-05-02 01:44:00
T01005,C001,U0036,app_push,exposed,2026-05-02 01:45:00
T01006,C003,U0122,app_push,exposed,2026-05-02 01:46:00
T01007,C005,U0117,app_push,exposed,2026-05-02 01:47:00
T01008,C002,U0156,wechat,exposed,2026-05-02 01:48:00
T01009,C005,U0036,app_push,exposed,2026-05-02 01:49:00
T01010,C003,U0157,app_push,exposed,2026-05-02 01:50:00
T01011,C003,U0042,app_push,exposed,2026-05-02 01:51:00
T01012,C004,U0158,app_push,exposed,2026-05-02 01:52:00
T01013,C003,U0152,app_push,exposed,2026-05-02 01:53:00
T01014,C003,U0130,app_push,exposed,2026-05-02 01:54:00
T01015,C005,U0137,app_push,exposed,2026-05-02 01:55:00
T01016,C004,U0182,app_push,exposed,2026-05-02 01:56:00
T01017,C005,U0077,app_push,exposed,2026-05-02 01:57:00
T01018,C004,U0005,app_push,exposed,2026-05-02 01:58:00
T01019,C003,U0085,app_push,exposed,2026-05-02 01:59:00
T01020,C001,U0107,app_push,exposed,2026-05-02 02:00:00
T01021,C005,U0079,app_push,exposed,2026-05-02 02:01:00
T01022,C001,U0153,app_push,exposed,2026-05-02 02:02:00
T01023,C004,U0068,app_push,exposed,2026-05-02 02:03:00
T01024,C005,U0148,app_push,exposed,2026-05-02 02:04:00
T01025,C002,U0185,wechat,exposed,2026-05-02 02:05:00
T01026,C001,U0150,app_push,exposed,2026-05-02 02:06:00
T01027,C004,U0044,app_push,exposed,2026-05-02 02:07:00
T01028,C005,U0162,app_push,exposed,2026-05-02 02:08:00
T01029,C005,U0199,app_push,exposed,2026-05-02 02:09:00
T01030,C004,U0038,app_push,exposed,2026-05-02 02:10:00
T01031,C002,U0009,wechat,exposed,2026-05-02 02:11:00
T01032,C005,U0180,app_push,exposed,2026-05-02 02:12:00
T01033,C001,U0049,app_push,exposed,2026-05-02 02:13:00
T01034,C001,U0113,app_push,exposed,2026-05-02 02:14:00
T01035,C003,U0108,app_push,exposed,2026-05-02 02:15:00
T01036,C002,U0106,wechat,exposed,2026-05-02 02:16:00
T01037,C002,U0106,wechat,exposed,2026-05-02 02:17:00
T01038,C005,U0199,app_push,exposed,2026-05-02 02:18:00
T01039,C005,U0121,app_push,exposed,2026-05-02 02:19:00
T01040,C001,U0181,app_push,exposed,2026-05-02 02:20:00
T01041,C002,U0133,wechat,exposed,2026-05-02 02:21:00
T01042,C002,U0144,wechat,exposed,2026-05-02 02:22:00
T01043,C003,U0170,app_push,exposed,2026-05-02 02:23:00
T01044,C004,U0135,app_push,exposed,2026-05-02 02:24:00
T01045,C004,U0081,app_push,exposed,2026-05-02 02:25:00
T01046,C002,U0118,wechat,exposed,2026-05-02 02:26:00
T01047,C005,U0088,app_push,exposed,2026-05-02 02:27:00
T01048,C005,U0091,app_push,exposed,2026-05-02 02:28:00
T01049,C003,U0157,app_push,exposed,2026-05-02 02:29:00
T01050,C004,U0050,app_push,exposed,2026-05-02 02:30:00
T01051,C002,U0072,wechat,exposed,2026-05-02 02:31:00
T01052,C005,U0077,app_push,exposed,2026-05-02 02:32:00
T01053,C002,U0077,wechat,exposed,2026-05-02 02:33:00
T01054,C003,U0181,app_push,exposed,2026-05-02 02:34:00
T01055,C002,U0177,wechat,exposed,2026-05-02 02:35:00
T01056,C004,U0082,app_push,exposed,2026-05-02 02:36:00
T01057,C004,U0090,app_push,exposed,2026-05-02 02:37:00
T01058,C005,U0185,app_push,exposed,2026-05-02 02:38:00
T01059,C003,U0074,app_push,exposed,2026-05-02 02:39:00
T01060,C001,U0147,app_push,exposed,2026-05-02 02:40:00
T01061,C005,U0098,app_push,exposed,2026-05-02 02:41:00
T01062,C004,U0089,app_push,exposed,2026-05-02 02:42:00
T01063,C002,U0075,wechat,exposed,2026-05-02 02:43:00
T01064,C001,U0074,app_push,exposed,2026-05-02 02:44:00
T01065,C001,U0089,app_push,exposed,2026-05-02 02:45:00
T01066,C004,U0168,app_push,exposed,2026-05-02 02:46:00
T01067,C003,U0192,app_push,exposed,2026-05-02 02:47:00
T01068,C004,U0055,app_push,exposed,2026-05-02 02:48:00
T01069,C002,U0138,wechat,exposed,2026-05-02 02:49:00
T01070,C003,U0144,app_push,exposed,2026-05-02 02:50:00
T01071,C003,U0036,app_push,exposed,2026-05-02 02:51:00
T01072,C001,U0158,app_push,exposed,2026-05-02 02:52:00
T01073,C005,U0062,app_push,exposed,2026-05-02 02:53:00
T01074,C002,U0013,wechat,exposed,2026-05-02 02:54:00
T01075,C005,U0058,app_push,exposed,2026-05-02 02:55:00
T01076,C002,U0014,wechat,exposed,2026-05-02 02:56:00
T01077,C001,U0106,app_push,exposed,2026-05-02 02:57:00
T01078,C003,U0184,app_push,exposed,2026-05-02 02:58:00
T01079,C004,U0026,app_push,exposed,2026-05-02 02:59:00
T01080,C002,U0002,wechat,exposed,2026-05-02 03:00:00
T01081,C005,U0041,app_push,exposed,2026-05-02 03:01:00
T01082,C004,U0168,app_push,exposed,2026-05-02 03:02:00
T01083,C004,U0123,app_push,exposed,2026-05-02 03:03:00
T01084,C002,U0194,wechat,exposed,2026-05-02 03:04:00
T01085,C003,U0083,app_push,exposed,2026-05-02 03:05:00
T01086,C003,U0166,app_push,exposed,2026-05-02 03:06:00
T01087,C001,U0197,app_push,exposed,2026-05-02 03:07:00
T01088,C001,U0167,app_push,exposed,2026-05-02 03:08:00
T01089,C005,U0060,app_push,exposed,2026-05-02 03:09:00
T01090,C005,U0190,app_push,exposed,2026-05-02 03:10:00
T01091,C001,U0045,app_push,exposed,2026-05-02 03:11:00
T01092,C004,U0046,app_push,exposed,2026-05-02 03:12:00
T01093,C001,U0102,app_push,exposed,2026-05-02 03:13:00
T01094,C004,U0048,app_push,exposed,2026-05-02 03:14:00
T01095,C003,U0010,app_push,exposed,2026-05-02 03:15:00
T01096,C001,U0077,app_push,exposed,2026-05-02 03:16:00
T01097,C005,U0155,app_push,exposed,2026-05-02 03:17:00
T01098,C001,U0086,app_push,exposed,2026-05-02 03:18:00
T01099,C003,U0117,app_push,exposed,2026-05-02 03:19:00
T01100,C005,U0135,app_push,exposed,2026-05-02 03:20:00
T01101,C004,U0035,app_push,exposed,2026-05-02 03:21:00
T01102,C005,U0120,app_push,exposed,2026-05-02 03:22:00
T01103,C003,U0050,app_push,exposed,2026-05-02 03:23:00
T01104,C001,U0085,app_push,exposed,2026-05-02 03:24:00
T01105,C002,U0188,wechat,exposed,2026-05-02 03:25:00
T01106,C004,U0166,app_push,exposed,2026-05-02 03:26:00
T01107,C003,U0184,app_push,exposed,2026-05-02 03:27:00
T01108,C002,U0004,wechat,exposed,2026-05-02 03:28:00
T01109,C003,U0076,app_push,exposed,2026-05-02 03:29:00
T01110,C005,U0173,app_push,exposed,2026-05-02 03:30:00
T01111,C002,U0045,wechat,exposed,2026-05-02 03:31:00
T01112,C005,U0164,app_push,exposed,2026-05-02 03:32:00
T01113,C004,U0110,app_push,exposed,2026-05-02 03:33:00
T01114,C005,U0084,app_push,exposed,2026-05-02 03:34:00
T01115,C001,U0103,app_push,exposed,2026-05-02 03:35:00
T01116,C001,U0048,app_push,exposed,2026-05-02 03:36:00
T01117,C002,U0123,wechat,exposed,2026-05-02 03:37:00
T01118,C003,U0064,app_push,exposed,2026-05-02 03:38:00
T01119,C001,U0067,app_push,exposed,2026-05-02 03:39:00
T01120,C004,U0061,app_push,exposed,2026-05-02 03:40:00
T01121,C004,U0193,app_push,exposed,2026-05-02 03:41:00
T01122,C003,U0085,app_push,exposed,2026-05-02 03:42:00
T01123,C003,U0150,app_push,exposed,2026-05-02 03:43:00
T01124,C005,U0003,app_push,exposed,2026-05-02 03:44:00
T01125,C003,U0168,app_push,exposed,2026-05-02 03:45:00
T01126,C003,U0178,app_push,exposed,2026-05-02 03:46:00
T01127,C002,U0016,wechat,exposed,2026-05-02 03:47:00
T01128,C001,U0120,app_push,exposed,2026-05-02 03:48:00
T01129,C003,U0041,app_push,exposed,2026-05-02 03:49:00
T01130,C004,U0176,app_push,exposed,2026-05-02 03:50:00
T01131,C005,U0181,app_push,exposed,2026-05-02 03:51:00
T01132,C003,U0177,app_push,exposed,2026-05-02 03:52:00
T01133,C001,U0164,app_push,exposed,2026-05-02 03:53:00
T01134,C003,U0095,app_push,exposed,2026-05-02 03:54:00
T01135,C005,U0057,app_push,exposed,2026-05-02 03:55:00
T01136,C002,U0035,wechat,exposed,2026-05-02 03:56:00
T01137,C004,U0040,app_push,exposed,2026-05-02 03:57:00
T01138,C004,U0192,app_push,exposed,2026-05-02 03:58:00
T01139,C005,U0096,app_push,exposed,2026-05-02 03:59:00
T01140,C004,U0180,app_push,exposed,2026-05-02 04:00:00
T01141,C005,U0121,app_push,exposed,2026-05-02 04:01:00
T01142,C005,U0171,app_push,exposed,2026-05-02 04:02:00
T01143,C002,U0196,wechat,exposed,2026-05-02 04:03:00
T01144,C002,U0175,wechat,exposed,2026-05-02 04:04:00
T01145,C005,U0021,app_push,exposed,2026-05-02 04:05:00
T01146,C005,U0115,app_push,exposed,2026-05-02 04:06:00
T01147,C005,U0181,app_push,exposed,2026-05-02 04:07:00
T01148,C003,U0020,app_push,exposed,2026-05-02 04:08:00
T01149,C005,U0029,app_push,exposed,2026-05-02 04:09:00
T01150,C001,U0141,app_push,exposed,2026-05-02 04:10:00
T01151,C005,U0052,app_push,exposed,2026-05-02 04:11:00
T01152,C005,U0138,app_push,exposed,2026-05-02 04:12:00
T01153,C002,U0043,wechat,exposed,2026-05-02 04:13:00
T01154,C003,U0134,app_push,exposed,2026-05-02 04:14:00
T01155,C004,U0030,app_push,exposed,2026-05-02 04:15:00
T01156,C002,U0184,wechat,exposed,2026-05-02 04:16:00
T01157,C005,U0126,app_push,exposed,2026-05-02 04:17:00
T01158,C001,U0131,app_push,exposed,2026-05-02 04:18:00
T01159,C004,U0015,app_push,exposed,2026-05-02 04:19:00
T01160,C004,U0034,app_push,exposed,2026-05-02 04:20:00
T01161,C005,U0107,app_push,exposed,2026-05-02 04:21:00
T01162,C004,U0145,app_push,exposed,2026-05-02 04:22:00
T01163,C001,U0144,app_push,exposed,2026-05-02 04:23:00
T01164,C004,U0173,app_push,exposed,2026-05-02 04:24:00
T01165,C003,U0186,app_push,exposed,2026-05-02 04:25:00
T01166,C001,U0102,app_push,exposed,2026-05-02 04:26:00
T01167,C003,U0001,app_push,exposed,2026-05-02 04:27:00
T01168,C002,U0149,wechat,exposed,2026-05-02 04:28:00
T01169,C001,U0012,app_push,exposed,2026-05-02 04:29:00
T01170,C004,U0089,app_push,exposed,2026-05-02 04:30:00
T01171,C001,U0139,app_push,exposed,2026-05-02 04:31:00
T01172,C001,U0018,app_push,exposed,2026-05-02 04:32:00
T01173,C004,U0009,app_push,exposed,2026-05-02 04:33:00
T01174,C003,U0105,app_push,exposed,2026-05-02 04:34:00
T01175,C002,U0197,wechat,exposed,2026-05-02 04:35:00
T01176,C002,U0197,wechat,exposed,2026-05-02 04:36:00
T01177,C004,U0096,app_push,exposed,2026-05-02 04:37:00
T01178,C004,U0115,app_push,exposed,2026-05-02 04:38:00
T01179,C004,U0097,app_push,exposed,2026-05-02 04:39:00
T01180,C001,U0175,app_push,exposed,2026-05-02 04:40:00
T01181,C005,U0035,app_push,exposed,2026-05-02 04:41:00
T01182,C003,U0031,app_push,exposed,2026-05-02 04:42:00
T01183,C002,U0138,wechat,exposed,2026-05-02 04:43:00
T01184,C004,U0136,app_push,exposed,2026-05-02 04:44:00
T01185,C002,U0187,wechat,exposed,2026-05-02 04:45:00
T01186,C002,U0001,wechat,exposed,2026-05-02 04:46:00
T01187,C001,U0077,app_push,exposed,2026-05-02 04:47:00
T01188,C004,U0173,app_push,exposed,2026-05-02 04:48:00
T01189,C005,U0109,app_push,exposed,2026-05-02 04:49:00
T01190,C005,U0098,app_push,exposed,2026-05-02 04:50:00
T01191,C002,U0064,wechat,exposed,2026-05-02 04:51:00
T01192,C004,U0089,app_push,exposed,2026-05-02 04:52:00
T01193,C002,U0071,wechat,exposed,2026-05-02 04:53:00
T01194,C002,U0186,wechat,exposed,2026-05-02 04:54:00
T01195,C001,U0009,app_push,exposed,2026-05-02 04:55:00
T01196,C004,U0158,app_push,exposed,2026-05-02 04:56:00
T01197,C001,U0062,app_push,exposed,2026-05-02 04:57:00
T01198,C002,U0018,wechat,exposed,2026-05-02 04:58:00
T01199,C001,U0153,app_push,exposed,2026-05-02 04:59:00
T01200,C001,U0115,app_push,exposed,2026-05-02 05:00:00
T01201,C005,U0173,app_push,exposed,2026-05-02 05:01:00
T01202,C001,U0063,app_push,exposed,2026-05-02 05:02:00
T01203,C001,U0103,app_push,exposed,2026-05-02 05:03:00
T01204,C004,U0060,app_push,exposed,2026-05-02 05:04:00
T01205,C005,U0056,app_push,exposed,2026-05-02 05:05:00
T01206,C001,U0036,app_push,exposed,2026-05-02 05:06:00
T01207,C005,U0075,app_push,exposed,2026-05-02 05:07:00
T01208,C002,U0188,wechat,exposed,2026-05-02 05:08:00
T01209,C005,U0082,app_push,exposed,2026-05-02 05:09:00
T01210,C005,U0154,app_push,exposed,2026-05-02 05:10:00
T01211,C003,U0061,app_push,exposed,2026-05-02 05:11:00
T01212,C003,U0037,app_push,exposed,2026-05-02 05:12:00
T01213,C005,U0057,app_push,exposed,2026-05-02 05:13:00
T01214,C004,U0077,app_push,exposed,2026-05-02 05:14:00
T01215,C003,U0016,app_push,exposed,2026-05-02 05:15:00
T01216,C005,U0152,app_push,exposed,2026-05-02 05:16:00
T01217,C002,U0161,wechat,exposed,2026-05-02 05:17:00
T01218,C004,U0143,app_push,exposed,2026-05-02 05:18:00
T01219,C004,U0013,app_push,exposed,2026-05-02 05:19:00
T01220,C003,U0165,app_push,exposed,2026-05-02 05:20:00
T01221,C004,U0135,app_push,exposed,2026-05-02 05:21:00
T01222,C003,U0179,app_push,exposed,2026-05-02 05:22:00
T01223,C004,U0105,app_push,exposed,2026-05-02 05:23:00
T01224,C002,U0077,wechat,exposed,2026-05-02 05:24:00
T01225,C004,U0048,app_push,exposed,2026-05-02 05:25:00
T01226,C005,U0122,app_push,exposed,2026-05-02 05:26:00
T01227,C002,U0058,wechat,exposed,2026-05-02 05:27:00
T01228,C003,U0182,app_push,exposed,2026-05-02 05:28:00
T01229,C002,U0119,wechat,exposed,2026-05-02 05:29:00
T01230,C001,U0144,app_push,exposed,2026-05-02 05:30:00
T01231,C004,U0107,app_push,exposed,2026-05-02 05:31:00
T01232,C005,U0136,app_push,exposed,2026-05-02 05:32:00
T01233,C002,U0100,wechat,exposed,2026-05-02 05:33:00
T01234,C002,U0066,wechat,exposed,2026-05-02 05:34:00
T01235,C002,U0085,wechat,exposed,2026-05-02 05:35:00
T01236,C001,U0116,app_push,exposed,2026-05-02 05:36:00
T01237,C003,U0024,app_push,exposed,2026-05-02 05:37:00
T01238,C005,U0186,app_push,exposed,2026-05-02 05:38:00
T01239,C002,U0014,wechat,exposed,2026-05-02 05:39:00
T01240,C003,U0097,app_push,exposed,2026-05-02 05:40:00
T01241,C005,U0155,app_push,exposed,2026-05-02 05:41:00
T01242,C001,U0019,app_push,exposed,2026-05-02 05:42:00
T01243,C002,U0195,wechat,exposed,2026-05-02 05:43:00
T01244,C005,U0186,app_push,exposed,2026-05-02 05:44:00
T01245,C005,U0056,app_push,exposed,2026-05-02 05:45:00
T01246,C004,U0054,app_push,exposed,2026-05-02 05:46:00
T01247,C003,U0078,app_push,exposed,2026-05-02 05:47:00
T01248,C001,U0055,app_push,exposed,2026-05-02 05:48:00
T01249,C002,U0190,wechat,exposed,2026-05-02 05:49:00
T01250,C001,U0192,app_push,exposed,2026-05-02 05:50:00
T01251,C004,U0063,app_push,exposed,2026-05-02 05:51:00
T01252,C005,U0181,app_push,exposed,2026-05-02 05:52:00
T01253,C002,U0102,wechat,exposed,2026-05-02 05:53:00
T01254,C002,U0142,wechat,exposed,2026-05-02 05:54:00
T01255,C003,U0199,app_push,exposed,2026-05-02 05:55:00
T01256,C003,U0098,app_push,exposed,2026-05-02 05:56:00
T01257,C004,U0137,app_push,exposed,2026-05-02 05:57:00
T01258,C003,U0079,app_push,exposed,2026-05-02 05:58:00
T01259,C003,U0093,app_push,exposed,2026-05-02 05:59:00
T01260,C005,U0128,app_push,exposed,2026-05-02 06:00:00
T01261,C004,U0026,app_push,exposed,2026-05-02 06:01:00
T01262,C004,U0195,app_push,exposed,2026-05-02 06:02:00
T01263,C003,U0053,app_push,exposed,2026-05-02 06:03:00
T01264,C003,U0081,app_push,exposed,2026-05-02 06:04:00
T01265,C004,U0012,app_push,exposed,2026-05-02 06:05:00
T01266,C005,U0057,app_push,exposed,2026-05-02 06:06:00
T01267,C002,U0005,wechat,exposed,2026-05-02 06:07:00
T01268,C003,U0142,app_push,exposed,2026-05-02 06:08:00
T01269,C005,U0149,app_push,exposed,2026-05-02 06:09:00
T01270,C004,U0076,app_push,exposed,2026-05-02 06:10:00
T01271,C002,U0051,wechat,exposed,2026-05-02 06:11:00
T01272,C003,U0059,app_push,exposed,2026-05-02 06:12:00
T01273,C004,U0146,app_push,exposed,2026-05-02 06:13:00
T01274,C002,U0128,wechat,exposed,2026-05-02 06:14:00
T01275,C005,U0168,app_push,exposed,2026-05-02 06:15:00
T01276,C003,U0066,app_push,exposed,2026-05-02 06:16:00
T01277,C004,U0186,app_push,exposed,2026-05-02 06:17:00
T01278,C004,U0118,app_push,exposed,2026-05-02 06:18:00
T01279,C002,U0188,wechat,exposed,2026-05-02 06:19:00
T01280,C003,U0044,app_push,exposed,2026-05-02 06:20:00
T01281,C002,U0185,wechat,exposed,2026-05-02 06:21:00
T01282,C005,U0126,app_push,exposed,2026-05-02 06:22:00
T01283,C002,U0139,wechat,exposed,2026-05-02 06:23:00
T01284,C001,U0135,app_push,exposed,2026-05-02 06:24:00
T01285,C001,U0020,app_push,exposed,2026-05-02 06:25:00
T01286,C001,U0196,app_push,exposed,2026-05-02 06:26:00
T01287,C001,U0106,app_push,exposed,2026-05-02 06:27:00
T01288,C002,U0162,wechat,exposed,2026-05-02 06:28:00
T01289,C002,U0018,wechat,exposed,2026-05-02 06:29:00
T01290,C002,U0003,wechat,exposed,2026-05-02 06:30:00
T01291,C002,U0130,wechat,exposed,2026-05-02 06:31:00
T01292,C004,U0096,app_push,exposed,2026-05-02 06:32:00
T01293,C001,U0159,app_push,exposed,2026-05-02 06:33:00
T01294,C005,U0124,app_push,exposed,2026-05-02 06:34:00
T01295,C004,U0005,app_push,exposed,2026-05-02 06:35:00
T01296,C001,U0137,app_push,exposed,2026-05-02 06:36:00
T01297,C005,U0106,app_push,exposed,2026-05-02 06:37:00
T01298,C001,U0005,app_push,exposed,2026-05-02 06:38:00
T01299,C005,U0185,app_push,exposed,2026-05-02 06:39:00
T01300,C003,U0138,app_push,exposed,2026-05-02 06:40:00
T01301,C003,U0005,app_push,exposed,2026-05-02 06:41:00
T01302,C005,U0179,app_push,exposed,2026-05-02 06:42:00
T01303,C004,U0046,app_push,exposed,2026-05-02 06:43:00
T01304,C001,U0025,app_push,exposed,2026-05-02 06:44:00
T01305,C005,U0039,app_push,exposed,2026-05-02 06:45:00
T01306,C002,U0050,wechat,exposed,2026-05-02 06:46:00
T01307,C005,U0135,app_push,exposed,2026-05-02 06:47:00
